Census Block Group,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"480291618012","Block Group 2, Census Tract 1618.01, Bexar County, Texas",941,5,531.34962805526038
"480291701013","Block Group 3, Census Tract 1701.01, Bexar County, Texas",1114,5,448.83303411131061
"480291702002","Block Group 2, Census Tract 1702, Bexar County, Texas",616,5,811.68831168831161
"480291703001","Block Group 1, Census Tract 1703, Bexar County, Texas",1151,5,434.40486533449177
"480291703002","Block Group 2, Census Tract 1703, Bexar County, Texas",697,5,717.36011477761838
"480291703003","Block Group 3, Census Tract 1703, Bexar County, Texas",1116,5,448.0286738351254
"480291704012","Block Group 2, Census Tract 1704.01, Bexar County, Texas",855,5,584.79532163742692
"480291705004","Block Group 4, Census Tract 1705, Bexar County, Texas",889,5,562.429696287964
"480291706004","Block Group 4, Census Tract 1706, Bexar County, Texas",770,5,649.35064935064941
"480291713023","Block Group 3, Census Tract 1713.02, Bexar County, Texas",773,5,646.83053040103493
"480291714011","Block Group 1, Census Tract 1714.01, Bexar County, Texas",2255,5,221.72949002217294
"480291715022","Block Group 2, Census Tract 1715.02, Bexar County, Texas",895,5,558.659217877095
"480291715024","Block Group 4, Census Tract 1715.02, Bexar County, Texas",1448,5,345.30386740331488
"480291716012","Block Group 2, Census Tract 1716.01, Bexar County, Texas",840,5,595.23809523809518
"480291717002","Block Group 2, Census Tract 1717, Bexar County, Texas",1240,5,403.22580645161287
"480291718013","Block Group 3, Census Tract 1718.01, Bexar County, Texas",1179,5,424.08821034775229
"480291718014","Block Group 4, Census Tract 1718.01, Bexar County, Texas",1272,5,393.0817610062893
"480291719121","Block Group 1, Census Tract 1719.12, Bexar County, Texas",1290,5,387.59689922480618
"480291719122","Block Group 2, Census Tract 1719.12, Bexar County, Texas",1567,5,319.08104658583284
"480291719123","Block Group 3, Census Tract 1719.12, Bexar County, Texas",904,5,553.09734513274338
"480291719133","Block Group 3, Census Tract 1719.13, Bexar County, Texas",2133,5,234.41162681669013
"480291719141","Block Group 1, Census Tract 1719.14, Bexar County, Texas",1366,5,366.03221083455344
"480291719171","Block Group 1, Census Tract 1719.17, Bexar County, Texas",1301,5,384.31975403535739
"480291719174","Block Group 4, Census Tract 1719.17, Bexar County, Texas",1860,5,268.81720430107526
"480291719182","Block Group 2, Census Tract 1719.18, Bexar County, Texas",1375,5,363.63636363636363
"480291719183","Block Group 3, Census Tract 1719.18, Bexar County, Texas",2004,5,249.500998003992
"480291719184","Block Group 4, Census Tract 1719.18, Bexar County, Texas",1563,5,319.89763275751756
"480291719203","Block Group 3, Census Tract 1719.20, Bexar County, Texas",3479,5,143.71945961483186
"480291719213","Block Group 3, Census Tract 1719.21, Bexar County, Texas",1049,5,476.64442326024789
"480291719231","Block Group 1, Census Tract 1719.23, Bexar County, Texas",981,5,509.683995922528
"480291719233","Block Group 3, Census Tract 1719.23, Bexar County, Texas",2142,5,233.4267040149393
"480291719242","Block Group 2, Census Tract 1719.24, Bexar County, Texas",2390,5,209.20502092050208
"480291719261","Block Group 1, Census Tract 1719.26, Bexar County, Texas",3243,5,154.17823003391922
"480291720032","Block Group 2, Census Tract 1720.03, Bexar County, Texas",2978,5,167.897918065816
"480291720062","Block Group 2, Census Tract 1720.06, Bexar County, Texas",4811,5,103.92849719393058
"480291720091","Block Group 1, Census Tract 1720.09, Bexar County, Texas",1133,5,441.306266548985
"480291720094","Block Group 4, Census Tract 1720.09, Bexar County, Texas",2079,5,240.50024050024052
"480291801013","Block Group 3, Census Tract 1801.01, Bexar County, Texas",683,5,732.06442166910688
"480291801014","Block Group 4, Census Tract 1801.01, Bexar County, Texas",613,5,815.66068515497545
"480291801015","Block Group 5, Census Tract 1801.01, Bexar County, Texas",571,5,875.65674255691772
"480291801016","Block Group 6, Census Tract 1801.01, Bexar County, Texas",696,5,718.39080459770116
"480291803001","Block Group 1, Census Tract 1803, Bexar County, Texas",893,5,559.91041433370663
"480291803004","Block Group 4, Census Tract 1803, Bexar County, Texas",1131,5,442.08664898320075
"480291804003","Block Group 3, Census Tract 1804, Bexar County, Texas",847,5,590.318772136954
"480291805013","Block Group 3, Census Tract 1805.01, Bexar County, Texas",1149,5,435.16100957354217
"480291805031","Block Group 1, Census Tract 1805.03, Bexar County, Texas",757,5,660.50198150594451
"480291806021","Block Group 1, Census Tract 1806.02, Bexar County, Texas",843,5,593.1198102016607
"480291806043","Block Group 3, Census Tract 1806.04, Bexar County, Texas",838,5,596.65871121718374
"480291806045","Block Group 5, Census Tract 1806.04, Bexar County, Texas",781,5,640.20486555697823
"480291807022","Block Group 2, Census Tract 1807.02, Bexar County, Texas",1265,5,395.25691699604738
"480291807023","Block Group 3, Census Tract 1807.02, Bexar County, Texas",628,5,796.17834394904457
"480291807025","Block Group 5, Census Tract 1807.02, Bexar County, Texas",793,5,630.517023959647
"480291807026","Block Group 6, Census Tract 1807.02, Bexar County, Texas",979,5,510.72522982635343
"480291809011","Block Group 1, Census Tract 1809.01, Bexar County, Texas",893,5,559.91041433370663
"480291809013","Block Group 3, Census Tract 1809.01, Bexar County, Texas",945,5,529.10052910052912
"480291809014","Block Group 4, Census Tract 1809.01, Bexar County, Texas",1037,5,482.16007714561232
"480291809015","Block Group 5, Census Tract 1809.01, Bexar County, Texas",821,5,609.0133982947624
"480291810032","Block Group 2, Census Tract 1810.03, Bexar County, Texas",1416,5,353.10734463276839
"480291810051","Block Group 1, Census Tract 1810.05, Bexar County, Texas",2044,5,244.61839530332679
"480291810052","Block Group 2, Census Tract 1810.05, Bexar County, Texas",686,5,728.862973760933
"480291812002","Block Group 2, Census Tract 1812, Bexar County, Texas",970,5,515.46391752577324
"480291812003","Block Group 3, Census Tract 1812, Bexar County, Texas",864,5,578.7037037037037
"480291812005","Block Group 5, Census Tract 1812, Bexar County, Texas",1069,5,467.72684752104772
"480291813011","Block Group 1, Census Tract 1813.01, Bexar County, Texas",2561,5,195.2362358453729
"480291813031","Block Group 1, Census Tract 1813.03, Bexar County, Texas",1679,5,297.79630732578914
"480291814032","Block Group 2, Census Tract 1814.03, Bexar County, Texas",2067,5,241.89646831156267
"480291814033","Block Group 3, Census Tract 1814.03, Bexar County, Texas",1801,5,277.623542476402
"480291814042","Block Group 2, Census Tract 1814.04, Bexar County, Texas",1495,5,334.44816053511704
"480291814043","Block Group 3, Census Tract 1814.04, Bexar County, Texas",2092,5,239.0057361376673
"480291815041","Block Group 1, Census Tract 1815.04, Bexar County, Texas",2273,5,219.9736031676199
"480291815042","Block Group 2, Census Tract 1815.04, Bexar County, Texas",2288,5,218.53146853146853
"480291815043","Block Group 3, Census Tract 1815.04, Bexar County, Texas",650,5,769.23076923076928
"480291815044","Block Group 4, Census Tract 1815.04, Bexar County, Texas",1401,5,356.887937187723
"480291815051","Block Group 1, Census Tract 1815.05, Bexar County, Texas",1101,5,454.13260672116263
"480291815061","Block Group 1, Census Tract 1815.06, Bexar County, Texas",652,5,766.87116564417181
"480291815062","Block Group 2, Census Tract 1815.06, Bexar County, Texas",1425,5,350.87719298245617
"480291816023","Block Group 3, Census Tract 1816.02, Bexar County, Texas",1201,5,416.31973355537048
"480291817041","Block Group 1, Census Tract 1817.04, Bexar County, Texas",1341,5,372.85607755406414
"480291817044","Block Group 4, Census Tract 1817.04, Bexar County, Texas",825,5,606.060606060606
"480291817052","Block Group 2, Census Tract 1817.05, Bexar County, Texas",2059,5,242.83632831471587
"480291817053","Block Group 3, Census Tract 1817.05, Bexar County, Texas",3406,5,146.79976512037581
"480291817112","Block Group 2, Census Tract 1817.11, Bexar County, Texas",2564,5,195.00780031201248
"480291817151","Block Group 1, Census Tract 1817.15, Bexar County, Texas",908,5,550.66079295154191
"480291817153","Block Group 3, Census Tract 1817.15, Bexar County, Texas",1447,5,345.54250172771253
"480291817163","Block Group 3, Census Tract 1817.16, Bexar County, Texas",2776,5,180.11527377521614
"480291817164","Block Group 4, Census Tract 1817.16, Bexar County, Texas",853,5,586.1664712778429
"480291817181","Block Group 1, Census Tract 1817.18, Bexar County, Texas",1549,5,322.78889606197549
"480291817183","Block Group 3, Census Tract 1817.18, Bexar County, Texas",1666,5,300.12004801920767
"480291817202","Block Group 2, Census Tract 1817.20, Bexar County, Texas",862,5,580.046403712297
"480291817212","Block Group 2, Census Tract 1817.21, Bexar County, Texas",1321,5,378.50113550340649
"480291817223","Block Group 3, Census Tract 1817.22, Bexar County, Texas",1210,5,413.22314049586777
"480291817231","Block Group 1, Census Tract 1817.23, Bexar County, Texas",1094,5,457.03839122486289
"480291817232","Block Group 2, Census Tract 1817.23, Bexar County, Texas",1068,5,468.16479400749063
"480291817233","Block Group 3, Census Tract 1817.23, Bexar County, Texas",1922,5,260.14568158168572
"480291817241","Block Group 1, Census Tract 1817.24, Bexar County, Texas",3096,5,161.49870801033592
"480291817261","Block Group 1, Census Tract 1817.26, Bexar County, Texas",2973,5,168.18028927009755
"480291817264","Block Group 4, Census Tract 1817.26, Bexar County, Texas",1097,5,455.78851412944391
"480291817272","Block Group 2, Census Tract 1817.27, Bexar County, Texas",912,5,548.24561403508767
"480291817301","Block Group 1, Census Tract 1817.30, Bexar County, Texas",1264,5,395.5696202531646
"480291817322","Block Group 2, Census Tract 1817.32, Bexar County, Texas",3676,5,136.01741022850925
"480291817332","Block Group 2, Census Tract 1817.33, Bexar County, Texas",3322,5,150.51173991571343
"480291818094","Block Group 4, Census Tract 1818.09, Bexar County, Texas",1718,5,291.03608847497094
"480291818112","Block Group 2, Census Tract 1818.11, Bexar County, Texas",679,5,736.37702503681885
"480291818131","Block Group 1, Census Tract 1818.13, Bexar County, Texas",2569,5,194.62826002335541
"480291818132","Block Group 2, Census Tract 1818.13, Bexar County, Texas",2316,5,215.88946459412782
"480291818142","Block Group 2, Census Tract 1818.14, Bexar County, Texas",2769,5,180.57060310581437
"480291818152","Block Group 2, Census Tract 1818.15, Bexar County, Texas",1570,5,318.47133757961785
"480291818182","Block Group 2, Census Tract 1818.18, Bexar County, Texas",1118,5,447.2271914132379
"480291818191","Block Group 1, Census Tract 1818.19, Bexar County, Texas",859,5,582.07217694994188
"480291818192","Block Group 2, Census Tract 1818.19, Bexar County, Texas",2253,5,221.92632046160676
"480291818193","Block Group 3, Census Tract 1818.19, Bexar County, Texas",1653,5,302.48033877797945
"480291818194","Block Group 4, Census Tract 1818.19, Bexar County, Texas",2589,5,193.12475859405174
"480291818202","Block Group 2, Census Tract 1818.20, Bexar County, Texas",2168,5,230.62730627306274
"480291818203","Block Group 3, Census Tract 1818.20, Bexar County, Texas",1694,5,295.159386068477
"480291818241","Block Group 1, Census Tract 1818.24, Bexar County, Texas",1321,5,378.50113550340649
"480291818242","Block Group 2, Census Tract 1818.24, Bexar County, Texas",908,5,550.66079295154191
"480291818243","Block Group 3, Census Tract 1818.24, Bexar County, Texas",1080,5,462.96296296296293
"480291818251","Block Group 1, Census Tract 1818.25, Bexar County, Texas",2395,5,208.76826722338203
"480291818261","Block Group 1, Census Tract 1818.26, Bexar County, Texas",1770,5,282.4858757062147
"480291819011","Block Group 1, Census Tract 1819.01, Bexar County, Texas",2654,5,188.39487565938208
"480291820012","Block Group 2, Census Tract 1820.01, Bexar County, Texas",2255,5,221.72949002217294
"480291820022","Block Group 2, Census Tract 1820.02, Bexar County, Texas",923,5,541.71180931744311
"480291820032","Block Group 2, Census Tract 1820.03, Bexar County, Texas",1716,5,291.3752913752914
"480291821021","Block Group 1, Census Tract 1821.02, Bexar County, Texas",1476,5,338.75338753387535
"480291901003","Block Group 3, Census Tract 1901, Bexar County, Texas",869,5,575.37399309551211
"480291902001","Block Group 1, Census Tract 1902, Bexar County, Texas",705,5,709.21985815602841
"480291902002","Block Group 2, Census Tract 1902, Bexar County, Texas",532,5,939.84962406015029
"480291902003","Block Group 3, Census Tract 1902, Bexar County, Texas",863,5,579.37427578215534
"480291902005","Block Group 5, Census Tract 1902, Bexar County, Texas",979,5,510.72522982635343
"480291904001","Block Group 1, Census Tract 1904, Bexar County, Texas",644,5,776.3975155279503
"480291904002","Block Group 2, Census Tract 1904, Bexar County, Texas",2919,5,171.29153819801303
"480291904003","Block Group 3, Census Tract 1904, Bexar County, Texas",710,5,704.22535211267609
"480291905011","Block Group 1, Census Tract 1905.01, Bexar County, Texas",729,5,685.87105624142657
"480291905013","Block Group 3, Census Tract 1905.01, Bexar County, Texas",877,5,570.12542759407074
"480291905031","Block Group 1, Census Tract 1905.03, Bexar County, Texas",1120,5,446.42857142857139
"480291906011","Block Group 1, Census Tract 1906.01, Bexar County, Texas",993,5,503.52467270896273
"480291907001","Block Group 1, Census Tract 1907, Bexar County, Texas",931,5,537.05692803437159
"480291907002","Block Group 2, Census Tract 1907, Bexar County, Texas",840,5,595.23809523809518
"480291908001","Block Group 1, Census Tract 1908, Bexar County, Texas",987,5,506.5856129685917
"480291909012","Block Group 2, Census Tract 1909.01, Bexar County, Texas",1378,5,362.844702467344
"480291909013","Block Group 3, Census Tract 1909.01, Bexar County, Texas",838,5,596.65871121718374
"480291909023","Block Group 3, Census Tract 1909.02, Bexar County, Texas",727,5,687.75790921595592
"480291910032","Block Group 2, Census Tract 1910.03, Bexar County, Texas",974,5,513.347022587269
"480291910035","Block Group 5, Census Tract 1910.03, Bexar County, Texas",857,5,583.43057176196032
"480291910041","Block Group 1, Census Tract 1910.04, Bexar County, Texas",1384,5,361.271676300578
"480291910042","Block Group 2, Census Tract 1910.04, Bexar County, Texas",1292,5,386.99690402476779
"480291910051","Block Group 1, Census Tract 1910.05, Bexar County, Texas",994,5,503.01810865191146
"480291910061","Block Group 1, Census Tract 1910.06, Bexar County, Texas",949,5,526.87038988408847
